epoch,channel,mean,variance,skewness,kurtosis,delta_power,theta_power,alpha_power,beta_power,gamma_power,entropy
132,P7,-1.5293329394018528e-06,9.198333001878677e-11,0.1804815557616937,0.08735022154728878,3.5183760822022586e-11,1.1657674510320749e-11,6.888394235253272e-12,7.384331802784436e-11,4.503871710807097e-11,4.433176165769215e-09
132,P3,-1.7075985469401475e-06,3.778447357255972e-11,-0.013387452060094797,0.14540599168242263,2.129481362182046e-11,7.114471028355959e-12,1.1580770558187716e-11,1.794687366478796e-11,6.45747562313864e-12,1.9234592746815343e-09
132,Pz,-1.1002103357323036e-06,2.7064340544098943e-11,-0.4587324177603355,0.6408529038184816,2.723324129593269e-11,4.68619383882052e-12,3.079984860808301e-12,1.4294448439276842e-11,1.6205904188422047e-12,1.2225451012783795e-09
132,PO3,-6.192866074606056e-07,4.968172900608857e-11,0.20001558548291187,0.28743739710743643,6.743774047738315e-11,1.7726906223805338e-11,1.9971544590702167e-11,2.7686525833960018e-11,6.142839888744713e-12,3.0754216490021743e-09
132,O1,-3.469081628700123e-07,5.911852371923656e-11,0.14586308808294163,0.24108012014988134,6.206309098362478e-11,1.6917727154056383e-11,2.1063096134855074e-11,4.919497829355487e-11,1.0363717862162816e-11,3.574310282474151e-09
132,Oz,-5.090308974072621e-07,6.602756316193622e-11,0.032333154709804385,-0.13737732035901473,5.714987273355496e-11,1.4263928879177685e-11,1.419109311811728e-11,6.205193004899603e-11,1.2649737044681256e-11,3.827681829010189e-09
132,O2,-8.34211465371031e-07,6.749502488571753e-11,0.09003489037438761,-0.301567583351245,5.57655811291349e-11,1.8495162827825312e-11,9.350713356548183e-12,6.757085314538605e-11,1.6241528390586785e-11,3.836337635371824e-09
132,PO4,-5.304043018353662e-07,5.44190604526048e-11,0.0636635068586783,-0.1703537094187646,4.509303339395e-11,1.1566447301661579e-11,9.144381467900695e-12,4.139938011229538e-11,7.700269922677138e-12,2.839949742814179e-09
132,P4,-6.957913575087243e-07,3.761429292666597e-11,-0.2264705700224504,0.09354234490932356,1.892066913722655e-11,9.065678706741523e-12,1.1927905046337026e-11,3.624526154190513e-11,5.720917579478592e-12,1.9066150595450623e-09
132,P8,-1.0633094127676656e-06,5.213879598294397e-11,0.14786820471881715,-0.13883990117115808,3.067486905638783e-11,9.407687999209065e-12,1.1063439369656534e-11,5.0629841072504005e-11,1.3355005121736273e-11,2.794131325844396e-09
132,CP6,-5.950722681979124e-07,4.860521730384628e-11,0.03397539131015761,-0.5716584875016633,2.674735520479181e-11,7.972014981507214e-12,1.1330800846251256e-11,4.185084449585768e-11,8.038320417668546e-12,2.2847007800104485e-09
132,CP2,-6.260360926860693e-07,2.1706574468966024e-11,-0.21297182947015952,0.08311350936271822,1.0737372198947369e-11,2.7429310025051424e-12,1.3889841654827967e-12,1.6295888906568796e-11,1.9378427003429585e-12,7.808745380717608e-10
132,C4,-1.109300215193902e-06,3.066893800930533e-11,-0.009510726006288633,-0.551056732580097,1.4090182769095586e-11,3.802080552218085e-12,4.87431835952343e-12,2.3717886486610138e-11,5.3164970309389295e-12,1.3227720982863653e-09
132,T8,-9.033577351064814e-07,7.05001133226835e-11,0.04472991124504897,-0.5894961798875382,5.285263653855231e-11,1.5374325070202007e-11,1.6830981142623453e-11,5.0527333989173994e-11,8.374131292712018e-12,3.5531713715937042e-09
132,FC6,-1.1219401997833107e-06,6.631966053644492e-11,-0.009782217457116698,-0.6099950669887,2.6850802563829726e-11,8.374938596143238e-12,7.8870522101444e-12,4.184759684655435e-11,9.011069743384996e-12,2.8198057408142634e-09
132,FC2,-8.455474044118218e-07,2.504105353097591e-11,0.2817342640413186,-0.30113066267726696,6.025371179430655e-12,4.437064064595909e-12,2.350065890460713e-12,1.4597863879725882e-11,2.8656131825381847e-12,8.650100442096262e-10
132,F4,-1.468752458725272e-06,5.1245734210392384e-11,-0.1087139739106511,-0.784903135723785,1.076783395631953e-11,4.954286320744653e-12,4.710115909724697e-12,3.201508758829176e-11,1.5072165634494487e-11,2.0057469534949724e-09
132,F8,-1.815672543618761e-06,4.87405622921493e-11,-0.006061159320637408,-0.3012757207985173,2.8655891947475913e-11,1.1956398734558078e-11,1.0224067309593693e-11,3.127283570464677e-11,8.456362438966651e-12,2.156214999282467e-09
132,AF4,-7.011555134890488e-07,4.0632363823260125e-11,0.01623023368667286,-0.2695564770573391,1.2249542717319439e-11,3.2419507607306227e-12,6.279701909793638e-12,3.05833622567626e-11,1.949274655804747e-11,1.8607503379950638e-09
132,Fp2,-8.802749584234686e-07,1.7822608798195328e-11,-0.17275011893004366,-0.591416062316398,2.472644774873288e-12,2.0314391725147112e-12,3.263076020327182e-12,1.425937386272964e-11,5.6852188997800625e-12,7.206146683842117e-10
132,Fz,-7.174450974307256e-07,2.134383067332097e-11,0.19153289739700669,-0.3530599988490031,9.761713427868352e-12,2.889352180359478e-12,2.4449878497184513e-12,1.179118443703456e-11,2.0933545726824528e-12,7.840489592275496e-10
132,Cz,-6.008343133358477e-07,1.2262990910811366e-11,0.20182156991642905,-0.0008924155739609141,5.466454264113608e-12,1.234428261679423e-12,5.042170263596861e-13,8.210053154006207e-12,1.4327519276799133e-12,3.9545185081892606e-10
132,EXG1,-4.576194835242016e-07,8.875927088230877e-10,-0.015711675770317554,-0.20849252587187994,7.193791699634245e-11,5.981297714266335e-11,5.372323133527069e-11,1.1819920188169105e-09,4.4021458617300423e-10,4.178238473329631e-08
133,Fp1,1.0101844439923708e-06,3.303117581609981e-11,-0.009580081192963726,-0.43421056512811296,1.3982427736499647e-11,4.421355251616246e-12,5.035223914532633e-12,2.0564537943712218e-11,1.2495952074153834e-11,1.5778841131638734e-09
133,AF3,1.5060636680400615e-06,1.7575838311282696e-11,-0.11813820172077787,-0.05722768941408418,1.3063376694946299e-11,3.531342370297021e-12,1.4429513126897277e-12,9.204037950158811e-12,4.654617964913146e-12,7.836632138812319e-10
133,F7,2.4112870975388e-06,6.332771465257165e-11,-0.36661412283834727,0.9394524888946951,4.1657939212571434e-11,2.5989806708997525e-11,6.961854743779313e-12,6.073553568403549e-11,1.2376118259404365e-11,3.330244422599956e-09
133,F3,1.7561790149015136e-06,3.7077250769917657e-11,0.2428260397987015,0.02035398176887382,1.2808756167808447e-11,2.7912214744056634e-12,4.178850456194712e-12,2.757984228132126e-11,1.9939779619158143e-11,1.8920579554562508e-09
133,FC1,1.172611448213432e-06,9.043666068366783e-12,0.12716572703274542,-0.585222011489142,8.578441684263766e-12,2.633131325339172e-12,7.602638579961739e-13,4.52776619051846e-12,1.0975953324703346e-12,4.019094584616817e-10
133,FC5,2.2313925731085104e-06,2.7930332191760782e-11,0.2414680227353813,-0.15301241281045153,2.1108660747580997e-11,1.1467870969009548e-11,3.499646236815953e-12,1.9427827891648462e-11,1.0555108000128394e-11,1.544842640537491e-09
133,T7,2.1824621673260937e-06,1.2069141422721935e-10,-0.011147299183648528,0.094241806417251,6.1045689225431e-11,3.6416660167857325e-11,2.2690257241900615e-11,1.3321398660664833e-10,4.460555617428399e-11,7.0043358557407515e-09
133,C3,1.850608925453626e-06,1.00794629718777e-11,-0.11209407251302325,0.4044693711496623,5.834728064110784e-12,1.874572848995577e-12,1.5175315201044337e-12,4.400943976082579e-12,2.2519587505192127e-12,3.9362154068475915e-10
133,CP1,6.909352505989639e-07,1.003704283363144e-11,-0.22283531203681115,0.09616331251591559,5.307959580965936e-12,4.087672512353757e-12,1.1486348209269038e-12,3.261219452568228e-12,6.744523331966566e-13,3.212398874006812e-10
133,CP5,1.3888931642300545e-06,5.630374958205633e-11,-0.16408936213692624,0.03967997302928694,1.320354924848742e-11,6.801263985922682e-12,7.58512434878619e-12,4.4317114072748043e-11,2.9526954984724954e-11,2.592767245413817e-09
133,P7,1.853338419189806e-06,9.40104435343403e-11,-0.028657521837710972,-0.1691656599241087,4.8454194763472986e-11,2.9439280061646173e-11,1.45607012522138e-11,7.25349731251003e-11,3.390151643557612e-11,4.718082971602664e-09
133,P3,1.7847949384624407e-06,3.362318609206297e-11,0.19046419411955015,-0.18623723979288886,2.589379879893618e-11,1.289192186009177e-11,5.636670445440648e-12,1.4771795816893627e-11,2.603185606227649e-12,1.4833952360086e-09
133,Pz,-6.911134339157374e-08,2.0678634755198874e-11,-0.32322110414558347,-0.46648145073424807,1.2978240912315164e-11,5.494850265539028e-12,2.6295144246616584e-12,9.051621757960795e-12,2.025552115775517e-12,7.542836458599624e-10
133,PO3,6.405635042934069e-07,5.449856784742849e-11,0.205692845282804,0.5170436532635367,4.708797596472615e-11,2.2981782066576293e-11,1.2265785540161209e-11,2.570860586005488e-11,3.303677811142226e-12,2.7918027785013723e-09
133,O1,6.053331203606448e-07,8.139206708088012e-11,0.29165127867155866,0.09974314782607063,6.453296749599802e-11,3.416153950577067e-11,2.111238488178504e-11,4.1780023448802e-11,1.0726831168438917e-11,4.4389194087842115e-09
133,Oz,7.972178130340281e-07,7.462016170351632e-11,0.17248238724690604,-0.08238324399322616,5.4358592748413445e-11,2.847121818679098e-11,2.1716523704785935e-11,5.3059103723452016e-11,1.484377807055647e-11,4.164884817227335e-09
133,O2,8.011249048307902e-07,7.718099359402302e-11,0.03812374846240108,-0.12345795583086527,5.301307275950489e-11,2.434030281634464e-11,2.546369455857621e-11,5.452080029620421e-11,1.5070596133841113e-11,4.0527693342219335e-09
133,PO4,1.1463224562664032e-06,6.238296929700068e-11,-0.24598478291160952,-0.10145285077626065,4.348388286285895e-11,1.709318439550942e-11,1.7554591318247864e-11,3.445466301785192e-11,7.955165047374692e-12,3.35512151465482e-09
133,P4,1.0852135618794192e-06,5.221298736960137e-11,-0.27529792953905846,-0.33006956231390117,3.951332555189032e-11,1.7243143415624038e-11,1.6413260091623377e-11,3.340767303909459e-11,7.322405362629078e-12,2.9687665715492234e-09
133,P8,1.6872187822528288e-06,6.611235760950212e-11,-0.2356539722433553,-0.11589912696469806,2.7656899477113245e-11,2.909227766544636e-11,3.649279331420964e-11,4.904734838830199e-11,1.5575607100782733e-11,3.5886100702765606e-09
133,CP6,5.110120527089703e-07,7.905677766074867e-11,-0.017888337452099466,-0.44477876437169783,3.549263106954505e-11,1.853042653240926e-11,2.3141034922454312e-11,3.583065904705671e-11,9.788690478140366e-12,2.978217507713862e-09
133,CP2,2.168204608245205e-08,1.6071869164165275e-11,-0.16602902171972636,-0.3913026598244338,3.419233769774098e-12,5.335701233421302e-12,6.329674982388763e-12,1.3268796722940022e-11,3.6467616733395204e-12,7.318401586054104e-10
133,C4,1.769093275159549e-06,2.7378547574393967e-11,0.22951141796949953,-0.1413854693643506,9.56706893952205e-12,8.886384107880691e-12,1.3799149623780874e-11,1.9891937665238196e-11,5.170512869826544e-12,1.3209626541498644e-09
133,T8,2.043339901250155e-06,7.090899451112408e-11,0.21282194250148648,0.18673102589800905,7.704119359217242e-11,2.052543918716386e-11,2.7101027325699853e-11,3.752990517259547e-11,1.3422863945592728e-11,4.190209159057735e-09
133,FC6,4.07717540615827e-06,5.0061484851430294e-11,0.048442843150395556,0.02439059363490026,4.585972393360269e-11,1.0217826618025831e-11,1.376120716055543e-11,2.5705596810713626e-11,7.454993824592225e-12,2.5959713631798853e-09
133,FC2,1.2644599024360874e-06,2.4075952563164347e-11,-0.46673471308529624,-0.041620951036694276,1.0137128246327038e-11,2.9244761346365865e-12,2.604266711520585e-12,1.0334375338762939e-11,3.5214377840562883e-12,9.010247730779911e-10
133,F4,2.3472047401236588e-06,3.4008978144343765e-11,-0.07763152221825736,-0.22077474021180876,2.2132606451959076e-11,4.145410950400313e-12,6.41385369293178e-12,2.266793401159737e-11,6.699563036258101e-12,1.5121015306208358e-09
133,F8,2.7567254009969582e-06,6.270577314576482e-11,0.34784224977790573,0.24310246282795012,8.299448682405026e-11,1.8108930215333242e-11,1.6492051983388544e-11,3.1513654190117705e-11,1.2229871756127017e-11,3.994815175825217e-09
133,AF4,1.429700885434406e-06,3.69763455535936e-11,-0.2555863571018081,-0.26472995502471885,1.9552814064498383e-11,3.4106894247543192e-12,6.960880612566444e-12,2.551846900540555e-11,1.5125807820900034e-11,1.747289524273472e-09
133,Fp2,1.2000296088396705e-06,1.7354845256704713e-11,-0.11209618172297618,-0.3135235112068844,1.1813479454451407e-11,2.4918878239887537e-12,3.673424720511536e-12,1.1412755249476836e-11,4.915163377834403e-12,8.686277558842544e-10
133,Fz,1.1911201183635555e-06,1.7940370184707297e-11,-0.36346873807442814,-0.5017671027135817,1.1618679089938481e-11,2.0281128667640393e-12,1.6301213749358304e-12,6.6261600574552065e-12,2.0902990580313304e-12,7.545742775111857e-10
133,Cz,3.841770974356264e-07,8.62743449732566e-12,-0.32000129622445234,-0.05829744658977498,3.5323192305543934e-12,1.2208069853340934e-12,2.3281644968139945e-12,5.606511041342632e-12,2.1196267014284105e-12,3.5844019334297664e-10
133,EXG1,1.998050342637071e-06,7.645333242120437e-10,-0.009398886182790892,0.9660493602790914,8.961093569864295e-11,5.514963041714851e-11,1.3964140029272487e-10,9.671706493958768e-10,3.0140962110494994e-10,4.067543546493611e-08
134,Fp1,3.281409696905634e-07,1.0145390405648645e-10,1.1752784891193035,2.18052562803471,1.8277104739200913e-10,4.516599351433394e-11,1.0052544125543326e-11,3.31981581352156e-11,1.8537980235730207e-11,7.612478592231658e-09
134,AF3,-1.5293795118873416e-07,7.219056404611544e-11,0.9001553008238304,1.483811192731208,1.3305006619780592e-10,2.3672903669542593e-11,5.026505099535152e-12,1.5091021266553202e-11,7.25665711283949e-12,5.584780987639399e-09
134,F7,-8.237859566233466e-07,1.5161820590751325e-10,0.6409805009780939,0.7382290589408855,2.1575870359439895e-10,9.19051523625491e-11,1.4445170773070486e-11,4.423816498915863e-11,3.605997924539122e-11,1.0771775141392624e-08
134,F3,-8.562432562338286e-07,8.829978611215065e-11,0.5294814954600503,0.3638451773129159,1.4516304943287648e-10,1.1842223810635424e-11,6.5214759982921656e-12,3.228355198767841e-11,1.2623106849415887e-11,5.9458569243165265e-09
134,FC1,-4.420564845779465e-07,1.7132083942202255e-11,0.09871709109525625,-0.5528497349450037,1.9450517170567424e-11,1.51594192358601e-12,4.296371771883353e-12,5.304822874724861e-12,1.4270159901668194e-12,7.761652329716796e-10
134,FC5,-9.557175219884277e-07,7.527494645090197e-11,0.4479737136130707,0.987856325632233,1.1646164835488354e-10,1.4706027314568765e-11,9.471115416803778e-12,3.121014377518004e-11,1.5224515181822398e-11,5.1269905582538436e-09
134,T7,-1.7558076706466555e-06,1.3222035503573246e-10,-0.28859087525030047,0.17464789700137828,6.97211985076353e-11,8.572362081618129e-11,3.7003196938252685e-11,1.2303350057729697e-10,3.420016661462696e-11,8.26164671206613e-09
134,C3,-1.088748537293379e-06,1.6800318573779608e-11,0.11802696542441957,0.7304441597926092,1.809076273347954e-11,4.425384465572099e-12,5.9778048450844285e-12,6.605788085406533e-12,1.1186756223515762e-12,9.719753218451666e-10
134,CP1,-7.8076186210214e-07,2.0708794108284628e-11,-0.13804648652988372,0.5356307544483192,8.391170636926478e-12,7.968370360610408e-12,1.6536991938492285e-11,1.207561352722328e-11,1.6517770313938456e-12,1.1908246854959714e-09
134,CP5,-1.133746785338383e-06,8.044164858046074e-11,0.3478178017956026,0.6013548045798114,2.128891239336634e-11,1.9914409657004216e-11,6.765878256186289e-11,5.418848101707709e-11,3.988823393434859e-11,4.825281854556914e-09
134,P7,-1.406730229670338e-06,1.1925625403474653e-10,0.22805094552895647,1.2030285461331793,4.319401787260093e-11,5.949219888253945e-11,1.0574340690485078e-10,1.036687016941443e-10,2.611247685020817e-11,8.17130333892171e-09
134,P3,-1.4575444087451675e-06,5.2443114177562244e-11,-0.11969855371633384,1.3890805598494156,2.4887953678241346e-11,2.1785420011765354e-11,7.129311358784821e-11,2.9594482429652144e-11,6.869676440581743e-12,3.5685898645742995e-09
134,Pz,-1.3271572643297615e-08,3.756225181511866e-11,-0.05623291432721269,-0.22900224058958374,2.3248405984529252e-11,1.1708721621398865e-11,1.9066090580249108e-11,2.5257807434998396e-11,4.867559775062762e-12,2.120953741242709e-09
134,PO3,-9.486181255208687e-07,7.643944500459921e-11,-0.024409824611737983,2.218209936413251,4.1650905479003043e-11,4.958976040741775e-11,1.0704689377363996e-10,5.693827166187263e-11,1.0634139765740817e-11,5.7289399665974e-09
134,O1,-1.239524182965468e-06,1.1573434847785695e-10,0.4159448242609927,1.6894994435476427,7.298268217284955e-11,8.347397562614899e-11,1.0692582700283824e-10,9.424404630741932e-11,1.9042674581036767e-11,8.212521209893509e-09
134,Oz,-1.6720862673558484e-06,1.2340824913240707e-10,0.3861282652434396,0.9770977528725324,8.341663432036353e-11,8.473347283356395e-11,9.103776837080027e-11,9.05190803926675e-11,2.1271448609715825e-11,8.223168813942031e-09
134,O2,-1.0875435809778401e-06,1.461064020814967e-10,-0.08362381287514786,0.06495859725020425,1.285238942048475e-10,9.111568134343787e-11,9.395840293912526e-11,9.445249226757424e-11,2.2179420086149752e-11,9.746628787707936e-09
134,PO4,-1.2535193624404013e-06,9.815468830131999e-11,-0.27051086799091534,0.12917303284476622,9.731471710505834e-11,5.500344147221463e-11,6.672898481986135e-11,5.740576089178055e-11,1.216306203279481e-11,6.660803697972275e-09
134,P4,-1.6897717220084678e-06,7.080078645859002e-11,4.4755685053649615e-06,-0.08267233997948997,5.093877904226014e-11,3.490469060118767e-11,4.817593398265737e-11,4.7356977133434965e-11,1.1029729869262523e-11,4.420718586226394e-09
134,P8,-2.4488422054862078e-06,1.0747170378928596e-10,-0.05856550300144911,-0.5544253223764035,1.1357607500693387e-10,4.19729040350607e-11,4.767329896348673e-11,5.714080147763694e-11,2.1191760986280937e-11,6.799682993832017e-09
134,CP6,-9.494910799600103e-07,9.907185630222949e-11,-0.049430368029153904,-0.5715896236338427,8.532033476456892e-11,2.4604853984367616e-11,3.8207584531637366e-11,5.1191074961285556e-11,1.4664090667162426e-11,5.83804741320671e-09
134,CP2,-3.16267893627649e-07,3.9385650793606665e-11,0.08426668876054638,-0.36282308703501753,3.383692384491609e-11,5.729098413691386e-12,1.096391932197356e-11,2.0324351928893676e-11,4.691081207625413e-12,2.13491938566231e-09
134,C4,-2.688374484018171e-06,6.204428469533145e-11,-0.02468318464834786,-0.29225223059462424,8.399838887548414e-11,7.228401710363481e-12,1.1818449696602646e-11,3.4262846089729446e-11,8.091322908491784e-12,4.0734930363098e-09
134,T8,-2.657770343361243e-06,1.1790271085107623e-10,0.07816538238283978,-0.2503962054103983,1.3832670219427908e-10,2.7082520680142925e-11,1.2603318030516405e-11,5.237877829525981e-11,2.0206371756193497e-11,7.356678924110636e-09
134,FC6,-1.1084805596517638e-07,8.190160905293462e-10,0.2002871241121854,-0.39177039161321137,1.6132930761585821e-09,7.168462789945435e-11,3.12260339426224e-11,8.57361226838479e-11,2.3020423158437987e-11,5.58860357236922e-08
134,FC2,-4.254267368591236e-07,3.142519626685266e-11,-0.05475787808857894,-0.20532620158225434,4.246060996015018e-11,1.1942429504411482e-11,1.0075200076976083e-11,1.1975086113406122e-11,3.9062769898635766e-12,1.8660040150841455e-09
134,F4,-1.5582953706835078e-06,6.462590745731296e-11,-0.697002408638323,0.6594930535049155,1.2321900339516578e-10,2.527212048807825e-11,1.9197705281783963e-11,1.962814968193817e-11,1.4459614009128815e-11,5.1325250772963385e-09
134,F8,-3.175468341763992e-06,2.7168259247014706e-10,-0.5351396957098521,-0.006638397806383534,7.396202897179331e-10,3.1864307130324876e-11,6.492101614110271e-12,3.213289664953332e-11,2.7960436040155175e-11,2.259018202349514e-08
134,AF4,-1.454123838837587e-06,8.528821316913854e-11,-0.9285502211121203,1.1183356164699214,2.031841944384388e-10,1.4059557621035034e-11,5.7310838068709245e-12,2.1324301294346216e-11,1.8254645366732658e-11,6.790439256202648e-09
134,Fp2,-8.944765937578563e-07,3.945982249249462e-11,-0.3513668479593701,-0.03226018736970149,7.297822909465401e-11,7.13224731785124e-12,8.724943991771481e-12,1.0236842242355101e-11,6.4156331261461855e-12,2.662672593284546e-09
134,Fz,1.0729991656597596e-08,2.7322890089681982e-11,0.09448723988676212,-0.35081778586215684,3.542375990113056e-11,6.197011651839318e-12,1.1280437405908718e-11,7.55189424620597e-12,3.679707011665249e-12,1.4555366554353617e-09
134,Cz,-3.2385386510259387e-07,2.0233483108517332e-11,-0.27187599174172605,-0.32028963933605326,1.3652264464023525e-11,1.1475994142358665e-12,4.9747788740037386e-12,6.692975467274696e-12,2.2812384549841166e-12,8.564626888648706e-10
134,EXG1,-2.7227649182072457e-06,8.552449204903726e-10,-0.3729939363262792,0.3921254696348866,1.3179242457944898e-10,1.2780065649444582e-10,3.246096305063491e-10,9.972609017210194e-10,3.5658562436534036e-10,4.6370679485755435e-08
135,Fp1,-6.089630504408483e-07,3.998175994764655e-11,0.4259760595322673,0.3036653618815621,8.323173614193156e-12,1.8922546345375516e-12,1.777360235118365e-12,2.399575654392429e-11,2.1722109058217407e-11,1.8624303409420853e-09
135,AF3,-3.1300853087332174e-08,2.5197671938190248e-11,-0.33053186235347415,0.42362817470297287,1.013831723624508e-11,1.8749809195277235e-12,2.7281024708531132e-12,9.865907124075581e-12,3.613010275282921e-12,9.389745251757419e-10
135,F7,4.978724759470522e-07,8.824195418912505e-11,0.20292243033809146,-0.19012032834565495,6.361709494618897e-11,2.3391630652308916e-12,1.060708670263597e-11,4.67172107096254e-11,5.114621538452672e-11,5.234076705009273e-09
135,F3,3.53878596684007e-07,4.177671491307637e-11,0.012854323061220207,-0.4162777453645141,1.5134945743368183e-11,4.309032717917069e-12,3.633060902271154e-12,2.371923065660009e-11,2.2739160054172915e-11,1.6343921321116767e-09
135,FC1,1.0603101482088942e-07,1.2048148640348641e-11,0.12848734774335036,0.034349005990800485,8.082906249393021e-12,2.583629544579815e-12,1.0479061439104578e-12,3.205465492342007e-12,1.0520167297231075e-12,4.037275036831613e-10
135,FC5,6.48332163079376e-07,5.409641453792769e-11,-0.23829339586040585,-0.15249262119205298,2.427913456187777e-11,1.6799659378974058e-12,1.3375287436196225e-11,2.7366208302331683e-11,1.7441896329757127e-11,2.5064201273916316e-09
135,T7,3.731895839906906e-07,1.664005476026094e-10,-0.10095612691818699,0.12185206168666296,3.73967379367372e-11,7.1946273852547646e-12,3.70987600878749e-11,1.12983930935444e-10,9.15704240167073e-11,7.887463063023124e-09
135,C3,1.3965889510008262e-07,1.5179695573952953e-11,-0.10261774913492454,-0.6632390728268853,1.5110827565925157e-11,1.2669017251025623e-12,2.1997254009379123e-12,6.1314430759194485e-12,2.138508584741738e-12,7.666119709995555e-10
135,CP1,6.92705718134577e-07,1.5402673663144336e-11,-0.16568821450261945,-0.7011837469451536,1.0536935708201085e-11,2.803521129825549e-12,1.3932069765709462e-12,4.66328331215101e-12,2.171379505686156e-12,8.025967120081061e-10
135,CP5,6.816800021008522e-07,8.706397690089466e-11,0.4175741769798884,-0.0446186882625792,7.10675934767789e-11,4.047101663146441e-12,1.0459663606377653e-11,5.932118923734489e-11,2.5082963953038896e-11,4.768986820694474e-09
135,P7,4.202509776763654e-07,1.398582062983429e-10,0.14011418993238206,-0.3029819333275334,9.813946111700735e-11,1.4733449403160326e-11,2.270623348596102e-11,6.851476102156524e-11,4.02206073312978e-11,7.568946513538962e-09
135,P3,8.8520431381888e-07,4.57423819616861e-11,-0.14205291475217235,-0.7130572450571697,4.283848328730721e-11,7.949146334461941e-12,3.575019923440868e-12,1.1497039533132321e-11,5.616517252324009e-12,2.530556683108419e-09
135,Pz,4.793202567143231e-07,2.1371379297581955e-11,-0.06669482683529197,-0.47641976710157774,1.0058232543227516e-11,6.936446278498086e-12,5.876111048159818e-12,1.1847364078771043e-11,6.725820955072299e-12,1.0888474890520368e-09
135,PO3,4.4373391686695266e-07,5.4421441680665545e-11,-0.1900212291297436,-0.46743988352018073,4.878895070610015e-11,1.7686386897032904e-11,7.548324184841726e-12,1.9718796663018698e-11,1.0217152441754995e-11,2.800922236864827e-09
135,O1,6.00794427696991e-07,8.322922767535269e-11,-0.10639463868457034,-0.3709704287777824,5.493938852515764e-11,2.2354502063125962e-11,1.4807258034049535e-11,3.508251723605911e-11,2.4353932744427054e-11,4.130376353499762e-09
135,Oz,1.1838113126318668e-06,1.0772706178565641e-10,-0.04770924105738731,-0.39390493390238346,5.868308149657666e-11,2.7955373671060267e-11,1.9982659091675457e-11,4.209414641354465e-11,3.548422852506829e-11,5.197111485184227e-09
135,O2,9.13461055529745e-08,1.1670308656401515e-10,-0.26932617806200737,-0.11275847277564921,5.0542382950038414e-11,3.123161887399395e-11,2.568975410057719e-11,4.70612996331018e-11,3.6742861956650177e-11,5.055093990084542e-09
135,PO4,-3.5565954739351536e-07,9.326391829367464e-11,-0.4057905487785371,-0.64188949652877,4.718020814063042e-11,2.0717915832303167e-11,2.1370589916582478e-11,3.194240590366857e-11,1.8415726182180204e-11,3.827443865749322e-09
135,P4,2.44350484865767e-07,8.948431118930791e-11,-0.7884451591861603,0.6671977384383583,2.0509768496430225e-11,1.9597690242366075e-11,1.5266420332754663e-11,2.5170730921319773e-11,1.2006668476913792e-11,2.7689438070839443e-09
135,P8,2.751053681211532e-07,1.6877015146487852e-10,-0.7888541868113265,0.34864041235236654,3.364356372317834e-11,2.5112760872306916e-11,2.4202620757432302e-11,5.151935597219694e-11,1.9263123838451478e-11,5.748688338101235e-09
135,CP6,-1.973902090789701e-07,1.1775414101260997e-10,-0.8769585435646834,0.2097895162917558,1.3310862329843236e-11,1.7867188990076086e-11,1.5069030626523972e-11,3.3884763287795264e-11,1.1744903296449915e-11,3.3302333562864943e-09
135,CP2,1.3733870333107264e-07,4.0565265611897684e-11,-0.1952089346696641,-0.5434592826483886,9.142805539829019e-12,5.805128521227666e-12,6.632568235631578e-12,1.119005196091116e-11,7.2668795053073955e-12,1.712751466553239e-09
135,C4,6.296451604517953e-07,7.848313047568192e-11,-0.673224581468545,0.07464392262155073,8.036327241509556e-12,7.498332827797268e-12,7.940069158855767e-12,1.7622265623173664e-11,6.5402777210270034e-12,1.7287317415699104e-09
135,T8,4.4909518476660814e-07,2.1191351696212097e-10,-0.998800351801787,0.4866267876397914,3.596552770719589e-11,1.4677837014746252e-11,2.1483068067695418e-11,4.88919691917073e-11,1.3935976198947336e-11,6.5081143299592355e-09
135,FC6,-3.3629788056301306e-06,1.1964704856744326e-10,-0.2486642641294612,-0.6010570720760189,4.0715583398104676e-11,7.004702529886321e-12,7.104894610062738e-12,2.9385667830005125e-11,6.778684134957083e-12,5.302601797610976e-09
135,FC2,-1.0575291707833158e-07,2.36377559949178e-11,-0.28320848441179297,0.29088126252315405,9.206549247971121e-12,3.1993111497991396e-12,2.869815445836771e-12,1.0024158221331068e-11,3.0869062940624488e-12,6.642766830397028e-10
135,F4,4.12611068369117e-07,4.283287989852608e-11,-0.5977624437981395,0.3838764589500365,1.5523288236491932e-11,2.3012269159721125e-12,3.4797099381539443e-12,1.5963358306626704e-11,3.3238497182159582e-12,9.995864812413972e-10
135,F8,2.049076833923029e-06,1.2026552013604377e-10,-1.1236258053222907,1.1244726700332652,1.3802571313641538e-11,8.152441253057866e-12,1.5244685734730895e-11,3.330854084558204e-11,1.6238220116235995e-11,2.813873351254187e-09
135,AF4,1.8592077821570528e-07,4.85083788570823e-11,-0.79046716264975,0.38064957263907795,3.874841085985805e-12,2.097143492824841e-12,3.916421239658729e-12,1.5231578283970072e-11,6.57117235298296e-12,1.0527117956945689e-09
135,Fp2,-6.49734570180826e-08,2.583267424969136e-11,-0.6157922301662101,0.09798937573317446,3.071469004718653e-12,8.836884294879814e-13,1.5449166554901443e-12,8.771669872515304e-12,5.4805272274787645e-12,6.588606668158864e-10
